#OTU ID	SZ.SC4	SZ.SC1	SZ.SC2	SZ.SC5	C26	C27	F42	SZ.SC6	F49	C22	F38	C24	C30	R12	F43	R14	SZ.SC7	C34	F46	C28	R15	R11	SZMB12	C32	SZMB6	SZMB7	R18	SZMB10	R10	R17	F39	F48	C33	SZMB5	F40	C21	F51	C23	F53	C19	C25	C31	F41	C20	R2	R16	C29	R3	F52	C36	R8	F50	R6	R4	F47	F45	F44	R13	SZMB9	R1	C35	R5	F54	F37	R7	R6-dup
NR_118544.1_Keratinibaculum_paraultunense_strain_KD-1_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118437.1_Bacillus_marisflavi_strain_TF-11_16S_ribosomal_RNA_gene__partial_sequence	0	0	16	5	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118409.1_Acinetobacter_boissieri_strain_SAP_284.1_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118405.1_Snodgrassella_alvi_strain_wkB2_16S_ribosomal_RNA_gene__complete_sequence	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118367.1_Methanobrevibacter_smithii_strain_PS_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118386.1_Weissella_diestrammenae_strain_ORY33_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118382.1_Bacillus_flexus_strain_SBMP3_16S_ribosomal_RNA_gene__partial_sequence	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118410.1_Acidovorax_wautersii_strain_NF_1078_16S_ribosomal_RNA__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118562.1_Aneurinibacillus_migulanus_strain_B0270_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118558.1_Lactobacillus_delbrueckii_subsp._bulgaricus_strain_ATCC_11842_16S_ribosomal_RNA_gene__partial_sequence	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118565.1_Methanobrevibacter_boviskoreani_strain_JH1_16S_ribosomal_RNA_gene__partial_sequence	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118651.1_{Clostridium}_aminophilum_strain_F_16S_ribosomal_RNA_gene__complete_sequence	20	5	56	3	0	0	0	0	0	0	0	0	0	1	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118643.1_Eisenbergiella_tayi_strain_B086562_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118673.1_{Eubacterium}_hallii_strain_ATCC_27751_16S_ribosomal_RNA_gene__partial_sequence	8	1	0	3	0	2	2	0	3	0	1	3	5	4	1	7	26	0	6	2	16	15	5	3	1	3	53	1	8	9	0	2	0	7	2	1	2	0	2	11	14	0	0	1	3	14	4	0	0	1	0	3	2	1	3	2	0	15	10	0	6	7	0	3	2	7
NR_118670.1_Eubacterium_ventriosum_strain_ATCC_27560_16S_ribosomal_RNA_gene__partial_sequence	0	0	11	1	0	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	1	1	0	3	1	0	1	0	0	0	0	0	0	0	3	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118669.1_{Clostridium}_herbivorans_strain_54408_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	3	1	3	0	0	2	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	2	0	0	5	1	1	0	1	4	0	1	2	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	5	1	0	0
NR_118667.1_Lachnospira_pectinoschiza_strain_150-1_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	11	70	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118674.1_Eubacterium_ramulus_strain_ATCC_29099_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
NR_119041.1_Aeromonas_media_strain_ATCC_33907_16S_ribosomal_RNA_gene__complete_sequence	227	0	96	607	0	0	0	1109	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118730.1_{Clostridium}_symbiosum_strain_ATCC_14940_16S_ribosomal_RNA_gene__partial_sequence	1	0	0	0	20	7	11	0	12	14	3	2	11	0	6	0	0	0	18	8	3	0	3	6	6	6	1	0	0	0	8	4	0	6	53	1	24	4	75	43	6	7	15	1	0	0	22	0	18	3	0	30	0	0	22	18	5	0	0	0	8	0	8	5	0	0
NR_118728.1_Romboutsia_lituseburensis_strain_ATCC_25759_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	75	143	118	0	206	88	67	322	86	0	66	0	2	4	0	1	0	0	0	262	0	0	0	0	0	0	9	95	23	0	28	53	100	90	268	731	541	333	161	45	0	0	331	0	23	145	0	201	0	0	121	45	100	0	0	0	205	0	204	183	0	0
NR_118718.1_Treponema_bryantii_strain_RUS-1_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	25	0	0	0	0	11	14	0	0	0	0	39	0	11	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	81	1	11	0	0	6	0	7	10	0	0	0	2	0	5	0	3	0	0	3	6
NR_118692.1_{Ruminococcus}_obeum_strain_ATCC_29174_16S_ribosomal_RNA_gene__complete_sequence	6	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	229	0	356	1297	0	1848	0	0	0	0	0	649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	0	0	0	0	0	0	0
NR_118690.1_{Ruminococcus}_gnavus_strain_ATCC_29149_16S_ribosomal_RNA_gene__complete_sequence	9	15	20	22	0	0	0	2	0	0	0	0	0	0	0	0	43	0	0	0	0	0	3	0	13	118	0	11	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0
NR_118676.1_Eubacterium_xylanophilum_strain_ATCC_35991_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NR_118691.1_Trichococcus_pasteurii_strain_ATCC_35945_16S_ribosomal_RNA_gene__complete_sequence	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118723.1_Aerococcus_viridans_strain_ATCC_11563_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118729.1_{Clostridium}_oroticum_strain_ATCC_13619_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_119034.1_Asaccharospora_irregularis_strain_DSM_2635_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	6	0	3	7	0	5	2	0	10	0	0	0	0	0	0	0	0	3	1	2	0	0	0	0	0	1	0	0	0	1	7	6	6	18	19	21	8	2	0	0	30	0	0	1	0	3	0	0	2	1	7	0	0	0	6	0	6	0	0	0
NR_118771.1_Weissella_hellenica_strain_NCFB_2973_16S_ribosomal_RNA_gene__partial_sequence	1	48	296	85	0	0	0	23	0	0	0	0	0	0	0	0	363	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118996.1_Bacillus_licheniformis_strain_DSM_13_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	1	1	1	4	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	1	1	7	0	0	1	2	3	0	0	1	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	1	0	2
NR_118780.1_{Eubacterium}_infirmum_strain_W_1471_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118778.1_{Eubacterium}_minutum_strain_SC_87K_16S_ribosomal_RNA_gene__partial_sequence	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118806.1_Sphingomonas_paucimobilis_strain_ATCC_29837_16S_ribosomal_RNA_gene__partial_sequence	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118853.1_Klebsiella_oxytoca_strain_ATCC_13182_16S_ribosomal_RNA_gene__partial_sequence	45	1	25	47	0	0	0	9	0	0	0	0	8	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118858.1_Erwinia_rhapontici_strain_ATCC_29283_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118854.1_Erwinia_amylovora_strain_ATCC_15580_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118946.1_Aeromonas_eucrenophila_strain_NCIMB_74_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118999.1_Clostridium_subterminale_strain_NCIMB_10746_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_118998.1_Streptococcus_thermophilus_strain_DSM_20617_16S_ribosomal_RNA_gene__complete_sequence	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_119035.1_{Clostridium}_sphenoides_strain_DSM_632_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	3	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_133762.1_Hungatella_effluvii_strain_UB-B.2_16S_ribosomal_RNA__partial_sequence	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	30	0	337	696	0	335	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0
NR_133037.1_Casaltella_massiliensis_strain_9400853_16S_ribosomal_RNA__partial_sequence	0	0	0	0	2	6	0	0	0	2	0	0	0	0	0	0	0	12	0	1	0	0	0	1	0	0	0	0	0	0	0	0	35	0	0	17	0	17	0	0	0	6	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_119364.1_Erwinia_persicina_strain_LMG_11254_16S_ribosomal_RNA_gene__partial_sequence	557	1	432	2983	0	0	0	3508	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NR_119357.1_Acinetobacter_calcoaceticus_strain_ATCC_23055_16S_ribosomal_RNA_gene__partial_sequence	912	0	47	96	0	0	0	76	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_119085.1_{Clostridium}_polysaccharolyticum_strain_DSM_1801_16S_ribosomal_RNA_gene__complete_sequence	0	0	5	0	0	0	3	0	0	3	3	1	0	0	4	0	2	0	3	6	0	0	62	0	71	153	0	5	0	0	0	0	0	15	4	4	5	5	1	6	4	0	1	2	0	0	6	0	1	0	0	6	0	0	2	2	2	0	267	0	1	0	8	4	0	0
NR_119068.1_{Clostridium}_aerotolerans_strain_DSM_5434_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	27	0	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NR_119292.1_Enterococcus_saccharolyticus_strain_NCDO_2594_16S_ribosomal_RNA_gene__complete_sequence	53	5	19	21	0	0	0	20	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_119274.1_Lactobacillus_crispatus_strain_DSM_20584_16S_ribosomal_RNA_gene__complete_sequence	14	861	30	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_119113.1_Acinetobacter_calcoaceticus_strain_DSM_30006_16S_ribosomal_RNA_gene__complete_sequence	3	0	10	32	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_119089.1_{Clostridium}_rectum_strain_NCIMB_10651_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_119169.1_Veillonella_dispar_strain_DSM_20735_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_119287.1_Syntrophococcus_sucromutans_strain_DSM_3224_16S_ribosomal_RNA_gene__complete_sequence	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_119290.1_Enterococcus_sulfureus_strain_NCIMB_13117_16S_ribosomal_RNA_gene__complete_sequence	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_125691.1_Pseudocitrobacter_anthropi_strain_C138_16S_ribosomal_RNA_gene__partial_sequence	127	0	402	225	0	0	0	129	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_122090.1_Clostridium_chromiireducens_strain_GCAF-1_16S_ribosomal_RNA_gene__partial_sequence	2	0	44	1	7	1	1	1	0	33	28	0	0	6	0	0	2	0	2	0	0	0	0	0	0	0	1	0	0	6	0	1	0	0	0	0	0	0	3	6	0	0	0	0	0	35	0	0	0	1	13	2	0	0	0	4	34	0	0	0	68	0	1	1	0	0
NR_121710.1_Clostridium_saccharobutylicum_strain_NCP_262_16S_ribosomal_RNA_gene__complete_sequence	0	0	1	0	0	0	0	0	5	0	0	9	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	14	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0
NR_121703.1_Serratia_liquefaciens_strain_ATCC_27592_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_121739.1_Stenotrophomonas_rhizophila_strain_e-p10_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	12	0	1	0	14	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	0	0	0	0	0	3	7	0	0	0	0	0	0	0	1	0	2	7	0	0	0	0	0	0	0	0	0
NR_121721.1_Corynebacterium_vitaeruminis_strain_DSM_20294_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NR_121797.1_Desulfitobacterium_hafniense_strain_DCB-2_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_121782.1_Corynebacterium_glycinophilum_16S_ribosomal_RNA__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_125595.1_Senegalimassilia_anaerobia_strain_JC110_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_125571.1_Oribacterium_asaccharolyticum_strain_ACB7_16S_ribosomal_RNA_gene__partial_sequence	9	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_125541.1_Limnohabitans_planktonicus_strain_II-D5_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_125464.1_Anaerobacterium_chartisolvens_strain_T-1-35_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NR_122101.1_Sphingobacterium_nematocida_strain_M-SX103_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_122095.1_Methylophilus_glucosoxydans_strain_B_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_125442.1_Leifsonia_xyli_subsp._cynodontis_strain_JCM_9733_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_125530.1_Bacillus_manliponensis_strain_BL4-6_16S_ribosomal_RNA_gene__partial_sequence	0	0	6	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_125494.1_Pullulanibacillus_uraniitolerans_strain_UG-2_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_125523.1_Pseudomonas_chengduensis_strain_MBR_16S_ribosomal_RNA_gene__partial_sequence	0	1	0	16	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_125502.1_Herminiimonas_arsenicoxydans_strain_ULPAs1_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
